gene,c6_chrom,start,end,gene_ID,Type,Synonyms
VCAmisc_feature410603D,2,410603,410724,"",misc_feature,""
VCSEN_bTSS1145,2,410735,410735,"",misc_feature,""
VCAmisc_feature411240D,2,411240,411362,"",misc_feature,""
VCSEN_bTSS1147,2,411372,411372,"",misc_feature,""
VIBCH20420,2,411407,411676,"",CDS,""
VCAmisc_feature411687D,2,411687,411809,"",misc_feature,""
VCSEN_bTSS1149,2,412176,412176,"",misc_feature,""
VCAmisc_feature412223D,2,412223,412345,"",misc_feature,""
VCA0463,2,412362,412760,"",CDS,""
VCAmisc_feature412758D,2,412758,412880,"",misc_feature,""
VCA0464,2,412827,413204,"",CDS,""
VCAmisc_feature413226D,2,413226,413348,"",misc_feature,""
VCA0465,2,413348,413752,"",CDS,""
VCAmisc_feature413750D,2,413750,413872,"",misc_feature,""
VCSEN_bTSS1151,2,413920,413920,"",misc_feature,""
VIBCH20424,2,413932,414153,"",CDS,""
VCAmisc_feature414260D,2,414260,414381,"",misc_feature,""
VCAmisc_feature414769D,2,414769,414891,"",misc_feature,""
VCA0468,2,414949,415281,higB2,CDS,""
VCSEN_bTSS1153,2,414949,414949,"",misc_feature,""
VCA0469,2,415268,415582,higA2,CDS,""
VCAmisc_feature415580D,2,415580,415701,"",misc_feature,""
VCA0470,2,415719,416153,"",CDS,""
VCAmisc_feature416166D,2,416166,416287,"",misc_feature,""
VCSEN_bTSS1155,2,416298,416298,"",misc_feature,""
VCA0472,2,416601,417581,insH,CDS,""
VCA0473,2,417604,417921,"",CDS,""
VCAmisc_feature417953D,2,417953,418074,"",misc_feature,""
VCA0474,2,418092,418493,"",CDS,""
VCAmisc_feature418494D,2,418494,418553,"",misc_feature,""
VCSEN_bTSS1157,2,418589,418589,"",misc_feature,""
VCACDS418614D,2,418614,418781,phd,CDS,VCA0475a
VCA0475,2,418784,419185,doc,CDS,""
VCAmisc_feature419189D,2,419189,419308,"",misc_feature,""
VCA0476,2,419373,419786,"",CDS,""
VCAmisc_feature419795D,2,419795,419915,"",misc_feature,""
VCSEN_bTSS1159,2,419974,419974,"",misc_feature,""
VCA0477,2,419979,420251,stbD,CDS,""
VCA0478,2,420238,420528,relE,CDS,""
VCAmisc_feature420534D,2,420534,420656,"",misc_feature,""
VCA0479,2,420656,421111,"",CDS,""
VCAmisc_feature421112D,2,421112,421230,"",misc_feature,""
VCAmisc_feature421643D,2,421643,421764,"",misc_feature,""
VCA0481,2,421787,422284,"",CDS,""
VCA0482,2,422281,422553,"",CDS,""
VCSEN_bTSS1161,2,422470,422470,"",misc_feature,""
VCSEN_bncRNA605,2,422470,422761,"",misc_RNA,""
VCSEN_bTSS219,2,422584,422584,"",misc_feature,""
VCAmisc_feature422646D,2,422646,422767,"",misc_feature,""
VCA0483,2,422784,423452,"",CDS,""
VCAmisc_feature423460D,2,423460,423582,"",misc_feature,""
VCA0484,2,423604,423891,"",CDS,""
VCAmisc_feature423889D,2,423889,424011,"",misc_feature,""
VCA0485,2,424032,424403,"",CDS,""
VCSEN_bTSS1163,2,424593,424593,"",misc_feature,""
VCA0486,2,424626,424895,"",CDS,""
VCA0487,2,424892,425425,"",CDS,""
VCAmisc_feature424436D,2,425436,425555,"",misc_feature,""
VCSEN_bTSS1165,2,425604,425604,"",misc_feature,""
VCA0488,2,425627,425884,relB,CDS,""
VCA0489,2,425872,426174,parE,CDS,""
VCAmisc_feature426191D,2,426191,426311,"",misc_feature,""
VCA0490,2,426312,427325,"",CDS,""
VCAmisc_feature427329D,2,427329,427451,"",misc_feature,""
VCA0491,2,427398,427871,"",CDS,""
VCA0492,2,428007,428291,"",CDS,""
VCA0493,2,428335,428772,"",CDS,""
VCSEN_bTSS1167,2,428851,428851,"",misc_feature,""
VCA0494,2,428878,429054,"",CDS,""
VCSEN_bncRNA495,2,429049,429543,"",misc_RNA,""
VCAmisc_feature429052D,2,429052,429173,"",misc_feature,""
VCSEN_bTSS1169,2,429217,429217,"",misc_feature,""
VCA0495,2,429229,430101,"",CDS,""
VCSEN_bTSS221,2,429543,429543,"",misc_feature,""
VCSEN_bncRNA496,2,429636,430059,"",misc_RNA,""
VCSEN_bTSS223,2,430059,430059,"",misc_feature,""
VCAmisc_feature430112D,2,430112,430233,"",misc_feature,""
VCA0496,2,430170,430850,"",CDS,""
VCAmisc_feature430848D,2,430848,430969,"",misc_feature,""
VCSEN_bTSS1171,2,431019,431019,"",misc_feature,""
VCA0497,2,431036,431311,"",CDS,""
VCA0498,2,431305,431826,"",CDS,""
VCAmisc_feature431824D,2,431824,431946,"",misc_feature,""
VCAmisc_feature431947D,2,431947,432360,"",misc_feature,""
VCSEN_bTSS1173,2,432315,432315,"",misc_feature,""
VCAmisc_feature432361D,2,432361,432483,"",misc_feature,""
VCA0501,2,432501,432896,"",CDS,""
VCAmisc_feature432894D,2,432894,433015,"",misc_feature,""
VCA0503,2,433035,433313,relE4,CDS,""
VCA0504,2,433310,433594,relB4,CDS,""
VCSEN_bTSS1175,2,433465,433465,"",misc_feature,""
VCSEN_bncRNA608,2,433465,433764,"",misc_RNA,""
VCSEN_bTSS225,2,433614,433614,"",misc_feature,""
VCAmisc_feature433651D,2,433651,433772,"",misc_feature,""
VCA0505,2,433743,434303,"",CDS,""
VCAmisc_feature434301D,2,434301,434422,"",misc_feature,""
VCA0506,2,434487,434900,"",CDS,""
VCAmisc_feature434909D,2,434909,435031,"",misc_feature,""
VCSEN_bTSS1177,2,435092,435092,"",misc_feature,""
VIBCH20458,2,435118,435387,"",CDS,""
VCSEN_bTSS1179,2,435363,435363,"",misc_feature,""
VCSEN_bTSS1181,2,435435,435435,"",misc_feature,""
VCA0507,2,435455,435763,insN,CDS,""
VCA0508,2,435760,436632,"",CDS,""
VCSEN_bncRNA497,2,435887,436330,"",misc_RNA,""
VCSEN_bTSS227,2,436330,436330,"",misc_feature,""
VCA0510,2,436922,439828,"",CDS,""
VCSEN_bTSS1183,2,440206,440206,"",misc_feature,""
VCA0511,2,440291,442411,nrdD,CDS,""
VCA0512,2,442416,442883,nrdG,CDS,""
VCSEN_bTSS1185,2,442971,442971,"",misc_feature,""
VCA0513,2,443005,444186,tyrB,CDS,""
VCSEN_bTSS1187,2,444169,444169,"",misc_feature,""
VCA0514,2,444244,444927,"",CDS,""
VCA0516,2,445161,446903,fruA,CDS,""
VCA0517,2,446916,447869,fruK,CDS,""
VCA0518,2,447880,449082,FPr,CDS,""
VCSEN_bTSS229,2,449219,449219,"",misc_feature,""
VCSEN_bncRNA498,2,449222,449324,"",misc_RNA,""
VCSEN_bTSS1189,2,449316,449316,"",misc_feature,""
VCSEN_bTSS231,2,449324,449324,"",misc_feature,""
VCSEN_bTSS1191,2,449363,449363,"",misc_feature,""
VCA0519,2,449421,450401,fruR,CDS,""
VCSEN_bTSS1193,2,450426,450426,"",misc_feature,""
VCA0520,2,450455,451594,"",CDS,""
VCA0521,2,451596,454637,"",CDS,""
VCSEN_bTSS1195,2,454452,454452,"",misc_feature,""
VCSEN_bTSS1197,2,454648,454648,"",misc_feature,""
VCSEN_bTSS1199,2,454702,454702,"",misc_feature,""
VCA0522,2,454734,456794,cqsS,CDS,""
VCA0523,2,457023,458192,cqsA,CDS,""
VCSEN_bTSS233,2,458233,458233,"",misc_feature,""
VCA0524,2,458389,459351,"",CDS,""
VCSEN_bTSS1201,2,458976,458976,"",misc_feature,""
VCSEN_bncRNA499,2,458976,459443,"",misc_RNA,""
VCSEN_bTSS235,2,459454,459454,"",misc_feature,""
VCA0526,2,459498,460904,clcA,CDS,""
VCSEN_bTSS237,2,460962,460962,"",misc_feature,""
VCSEN_bTSS1203,2,461105,461105,"",misc_feature,""
VCSEN_bncRNA500,2,461105,461310,"",misc_RNA,""
VCSEN_bTSS1205,2,461355,461355,"",misc_feature,""
VCA0527,2,461371,462360,"",CDS,""
VCA0528,2,462424,463368,rbgA,CDS,""
VCSEN_bTSS239,2,463486,463486,"",misc_feature,""
VCA0529,2,463691,465553,kup,CDS,""
VCA0530,2,465651,468890,"",CDS,""
VCSEN_bTSS1207,2,468952,468952,"",misc_feature,""
VCSEN_bncRNA501,2,468971,469289,"",misc_RNA,""
VCA0531,2,468993,470486,"",CDS,""
VCSEN_bTSS241,2,469289,469289,"",misc_feature,""
VCSEN_bncRNA502,2,470301,470453,"",misc_RNA,""
VCSEN_bTSS243,2,470453,470453,"",misc_feature,""
VCSEN_bTSS1209,2,470469,470469,"",misc_feature,""
VCA0532,2,470476,471168,kdpE,CDS,""
VCSEN_bTSS1211,2,471261,471261,"",misc_feature,""
VCSEN_bTSS1213,2,471344,471344,"",misc_feature,""
VCA0533,2,471368,471604,tatA,CDS,""
VCA0534,2,471820,472329,"",CDS,""
VCSEN_bTSS1215,2,472170,472170,"",misc_feature,""
VCSEN_bncRNA503,2,472170,472288,"",misc_RNA,""
VIBCH20486,2,472499,472588,"",CDS,""
VCA0535,2,472658,473038,"",CDS,""
VCSEN_bTSS245,2,473062,473062,"",misc_feature,""
VCA0536,2,473172,473969,"",CDS,""
VCSEN_bTSS247,2,474031,474031,"",misc_feature,""
VCSEN_bTSS249,2,474072,474072,"",misc_feature,""
VCSEN_bTSS251,2,474157,474157,"",misc_feature,""
VCA0537,2,474496,474999,"",CDS,""
VCSEN_bTSS253,2,475023,475023,"",misc_feature,""
VIBCH20490,2,475231,475296,"",CDS,""
VCSEN_bTSS1217,2,475353,475353,"",misc_feature,""
VCA0538,2,475386,475931,"",CDS,""
VCA0539,2,475928,476497,"",CDS,""
VCA0540,2,476605,478056,"",CDS,""
VCSEN_bTSS255,2,478122,478122,"",misc_feature,""
VCSEN_bTSS1219,2,478225,478225,"",misc_feature,""
VCA0542,2,478273,479178,"",CDS,""
VCSEN_bTSS1221,2,479278,479278,"",misc_feature,""
VCSEN_bTSS1223,2,479310,479310,"",misc_feature,""
VCA0543,2,479340,479852,"",CDS,""
VCA0544,2,480084,481748,"",CDS,""
VCSEN_bTSS257,2,481777,481777,"",misc_feature,""
VCSEN_bTSS1225,2,481853,481853,"",misc_feature,""
VCSEN_bTSS1227,2,481905,481905,"",misc_feature,""
VCSEN_bTSS1229,2,481946,481946,"",misc_feature,""
VCA0545,2,481978,483720,"",CDS,""
VCSEN_bTSS1231,2,483831,483831,"",misc_feature,""
VCSEN_bncRNA504,2,483831,484051,"",misc_RNA,""
VCSEN_bTSS1233,2,484077,484077,"",misc_feature,""
VCA0546,2,484280,485236,"",CDS,""
VCSEN_bTSS1235,2,485506,485506,"",misc_feature,""
VCA0547,2,485540,485728,"",CDS,""
VCA0549,2,485878,486444,"",CDS,""
VCSEN_bTSS259,2,486470,486470,"",misc_feature,""
VCSEN_bTSS1237,2,486610,486610,"",misc_feature,""
VCA0550,2,486637,487719,"",CDS,""
VCA0551,2,487773,487958,"",CDS,""
VCSEN_bTSS261,2,488014,488014,"",misc_feature,""
VCSEN_bTSS263,2,488035,488035,"",misc_feature,""
VCSEN_bTSS265,2,488057,488057,"",misc_feature,""
VCA0552,2,488171,490471,"",CDS,""
VCSEN_bTSS267,2,490552,490552,"",misc_feature,""
VCA0554,2,490884,492116,"",CDS,""
VCSEN_bTSS269,2,492212,492212,"",misc_feature,""
VCSEN_bTSS1239,2,492514,492514,"",misc_feature,""
VCA0556,2,492527,493081,"",CDS,""
VCSEN_bTSS1241,2,493306,493306,"",misc_feature,""
VCA0557,2,493351,494760,"",CDS,""
VCAt1,2,494884,494958,tRNA-Gly-8,tRNA,""
VCA0558,2,495055,496623,"",CDS,""
VCSEN_bncRNA505,2,495688,496080,"",misc_RNA,""
VCSEN_bTSS271,2,496080,496080,"",misc_feature,""
VCSEN_bTSS1243,2,496671,496671,"",misc_feature,""
VCA0559,2,496698,497681,"",CDS,""
VCA0560,2,497678,498916,"",CDS,""
VCSEN_bTSS273,2,498937,498937,"",misc_feature,""
VCSEN_bTSS275,2,499054,499054,"",misc_feature,""
VCSEN_bTSS1245,2,499088,499088,"",misc_feature,""
VCSEN_bTSS1247,2,499104,499104,"",misc_feature,""
VCSEN_bTSS1249,2,499113,499113,"",misc_feature,""
VCSEN_bTSS1251,2,499143,499143,"",misc_feature,""
VCA0561,2,499272,499646,"",CDS,""
VCSEN_bTSS1253,2,499529,499529,"",misc_feature,""
VCA0562,2,499656,499934,"",CDS,""
VCSEN_bTSS1255,2,500115,500115,"",misc_feature,""
VCA0563,2,500227,501765,pntA,CDS,""
VCA0564,2,501777,503153,pntB,CDS,""
VCSEN_bncRNA506,2,503060,503401,"",misc_RNA,""
VCA0565,2,503254,504753,vxra,CDS,""
VCSEN_bTSS277,2,503401,503401,"",misc_feature,""
VCA0566,2,504728,505384,vxrB,CDS,""
VCA0567,2,505381,506271,vxrC,CDS,""
VCSEN_bncRNA507,2,506292,507144,"",misc_RNA,""
VCSEN_bTSS1257,2,506296,506296,"",misc_feature,""
VCA0568,2,506332,507498,vxrD,CDS,""
VCSEN_bTSS279,2,507144,507144,"",misc_feature,""
VCSEN_bTSS1259,2,507327,507327,"",misc_feature,""
VCSEN_bTSS1261,2,507520,507520,"",misc_feature,""
VCA0569,2,507539,507700,vxrE,CDS,""
VCSEN_bncRNA508,2,508020,508144,"",misc_RNA,""
VCSEN_bTSS281,2,508144,508144,"",misc_feature,""
VCA0570,2,508285,508596,"",CDS,""
VCA0571,2,508604,508987,"",CDS,""
VCSEN_bTSS283,2,509014,509014,"",misc_feature,""
VCA0572,2,509159,510163,"",CDS,""
VCSEN_bTSS285,2,510193,510193,"",misc_feature,""
VCA0573,2,510314,510901,"",CDS,""
VCSEN_bTSS287,2,510917,510917,"",misc_feature,""
VCSEN_bTSS1263,2,511031,511031,"",misc_feature,""
VCSEN_bTSS1265,2,511083,511083,"",misc_feature,""
VCA0574,2,511108,513789,"",CDS,""
VCA0575,2,513839,514726,hupR,CDS,""
VCSEN_bTSS1267,2,514925,514925,"",misc_feature,""
VCA0576,2,514944,517040,hutA,CDS,""
VCSEN_bTSS289,2,515018,515018,"",misc_feature,""
VCSEN_bncRNA509,2,517086,517267,"",misc_RNA,""
VCA0577,2,517156,517263,"",CDS,""
VCSEN_bTSS291,2,517267,517267,"",misc_feature,""
VCA0578,2,517364,519061,"",CDS,""
VCSEN_bTSS293,2,519089,519089,"",misc_feature,""
VCA0579,2,519142,519375,"",CDS,""
VCA0580,2,519376,519828,"",CDS,""
VCSEN_bTSS295,2,519700,519700,"",misc_feature,""
VCSEN_bTSS297,2,519854,519854,"",misc_feature,""
VCSEN_bTSS1269,2,519962,519962,"",misc_feature,""
VCA0581,2,519996,520787,"",CDS,""
VCA0582,2,520899,521381,"",CDS,""
VCSEN_bTSS299,2,521399,521399,"",misc_feature,""
VCSEN_bTSS1271,2,521469,521469,"",misc_feature,""
VCA0583,2,521497,522282,"",CDS,""
VCA0584,2,522368,523036,"",CDS,""
VCA0585,2,523048,523659,"",CDS,""
VCSEN_bTSS301,2,523697,523697,"",misc_feature,""
VCSEN_bTSS1273,2,523713,523713,"",misc_feature,""
VCSEN_bTSS303,2,523726,523726,"",misc_feature,""
VCA0586,2,523761,524357,"",CDS,""
VCA0587,2,524354,524746,"",CDS,""
VCA0588,2,524830,526422,"",CDS,""
VCA0589,2,526419,527477,"",CDS,""
VCA0590,2,527474,528556,"",CDS,""
VCA0591,2,528565,530400,"",CDS,""
VCSEN_bTSS305,2,530475,530475,"",misc_feature,""
VCSEN_bTSS307,2,530512,530512,"",misc_feature,""
VCA0592,2,530597,531118,"",CDS,""
VCSEN_bTSS309,2,531143,531143,"",misc_feature,""
VCA0593,2,531211,532143,"",CDS,""
VCSEN_bTSS311,2,532279,532279,"",misc_feature,""
VCSEN_bTSS1275,2,532353,532353,"",misc_feature,""
VCA0594,2,532383,532634,"",CDS,""
VCA0595,2,532716,533669,"",CDS,""
VCSEN_bTSS1277,2,533813,533813,"",misc_feature,""
VCA0596,2,533888,535099,"",CDS,""
VCSEN_bTSS313,2,534024,534024,"",misc_feature,""
VCA0597,2,535080,535361,"",CDS,""
VCA0599,2,535461,536366,"",CDS,""
VCA0600,2,536432,537136,"",CDS,""
VCA0601,2,537161,538882,"",CDS,""
VCSEN_bTSS315,2,537339,537339,"",misc_feature,""
VCA0602,2,538872,540083,"",CDS,""
VCSEN_bTSS1279,2,540037,540037,"",misc_feature,""
VCSEN_bncRNA510,2,540037,540213,"",misc_RNA,""
VCA0603,2,540239,541246,"",CDS,""
VCA0604,2,541490,542593,phnW,CDS,""
VCA0605,2,542611,544008,"",CDS,""
VCSEN_bTSS1281,2,544009,544009,"",misc_feature,""
VCA0606,2,544015,544830,phnX,CDS,""
VCSEN_bTSS1283,2,544929,544929,"",misc_feature,""
VCSEN_bTSS1285,2,544983,544983,"",misc_feature,""
VCA0607,2,544995,545402,rnk,CDS,""
VCA0608,2,545462,546136,yjjG,CDS,""
VCSEN_bTSS317,2,546156,546156,"",misc_feature,""
VCSEN_bTSS1287,2,546302,546302,"",misc_feature,""
VCSEN_bTSS1289,2,546324,546324,"",misc_feature,""
VCA0609,2,546337,546513,"",CDS,""
VCA0610,2,546518,547168,elbB,CDS,""
VCSEN_bTSS1291,2,547350,547350,"",misc_feature,""
VCA0612,2,547439,547849,mscL,CDS,""
VCA0614,2,548080,549828,fhs,CDS,""
VCA0615,2,550004,551140,"",CDS,""
VCA0616,2,551233,551886,folE,CDS,""
VCSEN_bTSS319,2,551918,551918,"",misc_feature,""
VCSEN_bTSS1293,2,551954,551954,"",misc_feature,""
VCA0617,2,552038,553273,moeA,CDS,""
VCA0618,2,553276,554040,moeB,CDS,""
VCSEN_bTSS1295,2,554148,554148,"",misc_feature,""
VCA0619,2,554224,554592,"",CDS,""
VCA0620,2,554614,555444,"",CDS,""
VCA0621,2,555529,556524,"",CDS,""
VCA0622,2,556523,556633,"",CDS,""
VCSEN_bTSS321,2,556602,556602,"",misc_feature,""
VCSEN_bTSS1297,2,556827,556827,"",misc_feature,""
VCA0623,2,557117,558067,talB,CDS,""
VCA0624,2,558164,560158,tktA,CDS,""
VCA0625,2,560275,562527,hasR,CDS,""
VCSEN_bTSS1299,2,562793,562793,"",misc_feature,""
VCA0627,2,562843,563355,"",CDS,""
VCSEN_bTSS1301,2,563773,563773,"",misc_feature,""
VCA0628,2,563793,565967,"",CDS,""
VCA0629,2,566238,567278,"",CDS,""
VCSEN_bTSS1303,2,566668,566668,"",misc_feature,""
VCSEN_bncRNA511,2,566668,567024,"",misc_RNA,""
VCA0630,2,567291,568262,"",CDS,""
VCA0631,2,568278,568793,"",CDS,""
VCA0632,2,568826,569275,"",CDS,""
VCA0633,2,569315,569665,glpM,CDS,""
VCSEN_bTSS323,2,569695,569695,"",misc_feature,""
VCSEN_bTSS1305,2,569795,569795,"",misc_feature,""
VCA0634,2,569857,570582,"",CDS,""
VCA0635,2,570592,571533,"",CDS,""
VCA0636,2,571530,571820,"",CDS,""
VCA0637,2,571824,572477,nfnB,CDS,""
VCSEN_bTSS325,2,572509,572509,"",misc_feature,""
VCA0638,2,572693,575851,vexM,CDS,""
VCA0639,2,575853,576857,vexL,CDS,""
VCSEN_bTSS327,2,576947,576947,"",misc_feature,""
VCA0640,2,576967,577431,"",CDS,""
VCA0641,2,577436,577855,"",CDS,""
VCA0642,2,577872,578189,bigR,CDS,""
VCA0643,2,578263,578529,"",CDS,""
VCSEN_bTSS1307,2,578528,578528,"",misc_feature,""
VCA0644,2,578595,580298,"",CDS,""
VCA0645,2,580391,580771,"",CDS,""
VCSEN_bTSS329,2,580840,580840,"",misc_feature,""
VCA0646,2,580887,582632,vah5,CDS,""
VCSEN_bTSS1309,2,581219,581219,"",misc_feature,""
VCSEN_bncRNA512,2,581219,581305,"",misc_RNA,""
VCA0647,2,582629,583075,"",CDS,""
VCA0648,2,583086,583832,"",CDS,""
VCA0649,2,583832,584374,"",CDS,""
VCA0650,2,584463,585599,"",CDS,""
VCA0651,2,585596,586177,"",CDS,""
VCSEN_bTSS1311,2,586423,586423,"",misc_feature,""
VCA0652,2,586449,586886,"",CDS,""
VCA0653,2,587052,588491,scrA,CDS,""
VCSEN_bTSS331,2,588615,588615,"",misc_feature,""
VCSEN_bTSS1313,2,588728,588728,"",misc_feature,""
VCA0654,2,588792,589784,"",CDS,""
VCSEN_bTSS1315,2,589831,589831,"",misc_feature,""
VCA0655,2,589860,591506,"",CDS,""
VCA0656,2,591628,592548,scrK,CDS,""
VCSEN_bTSS333,2,592573,592573,"",misc_feature,""
VCSEN_bTSS1317,2,592903,592903,"",misc_feature,""
VCA0657,2,592946,594484,glpD,CDS,""
VCA0658,2,594586,596196,"",CDS,""
VCSEN_bTSS1319,2,596055,596055,"",misc_feature,""
VCSEN_bncRNA513,2,596055,596677,"",misc_RNA,""
VCSEN_bTSS1321,2,596177,596177,"",misc_feature,""
VCA0659,2,596382,597005,"",CDS,""
VCSEN_bTSS335,2,597022,597022,"",misc_feature,""
VCSEN_bTSS1323,2,597123,597123,"",misc_feature,""
VCSEN_bTSS337,2,597135,597135,"",misc_feature,""
VCA0661,2,597218,597691,"",CDS,""
VCA0662,2,597772,598332,"",CDS,""
VCSEN_bncRNA514,2,598389,598691,"",misc_RNA,""
VCSEN_bTSS1325,2,598412,598412,"",misc_feature,""
VCSEN_bTSS339,2,598498,598498,"",misc_feature,""
VCA0663,2,598557,600320,"",CDS,""
VCSEN_bTSS341,2,598691,598691,"",misc_feature,""
VCSEN_bncRNA516,2,598697,600603,"",misc_RNA,""
VCSEN_bncRNA515,2,599129,599221,"",misc_RNA,""
VCSEN_bTSS343,2,599221,599221,"",misc_feature,""
VCSEN_bTSS345,2,600603,600603,"",misc_feature,""
VCSEN_bTSS1327,2,600681,600681,"",misc_feature,""
VCA0665,2,600714,602093,dcuC,CDS,""
VCA0666,2,602191,603561,sdaA,CDS,""
VCA0667,2,603572,605113,"",CDS,""
VCSEN_bTSS347,2,603711,603711,"",misc_feature,""
VCA0668,2,605152,605259,"",CDS,""
VCA0669,2,605452,606747,"",CDS,""
VCA0671,2,606844,607860,"",CDS,""
VCSEN_bTSS1329,2,608093,608093,"",misc_feature,""
VCA0673,2,608121,609131,"",CDS,""
VCA0674,2,609182,609601,narP,CDS,""
VCA0675,2,609797,611521,"",CDS,""
VCSEN_bTSS349,2,610018,610018,"",misc_feature,""
VCSEN_bTSS351,2,611564,611564,"",misc_feature,""
VCSEN_bTSS1331,2,611678,611678,"",misc_feature,""
VCA0676,2,611706,612212,"",CDS,""
VCA0677,2,612218,612559,"",CDS,""
VCSEN_bTSS1333,2,612356,612356,"",misc_feature,""
VCA0678,2,612556,615045,napA,CDS,"yojC, yojD, yojE"
VCA0679,2,615052,615567,napB,CDS,""
VCA0680,2,615585,616160,napC,CDS,""
VIBCH20623,2,616172,616300,"",CDS,""
VCA0681,2,616344,617639,"",CDS,""
VCSEN_bTSS353,2,617651,617651,"",misc_feature,""
VCSEN_bTSS355,2,617746,617746,"",misc_feature,""
VCSEN_bTSS1335,2,617770,617770,"",misc_feature,""
VCA0682,2,617798,618424,uhpA,CDS,""
VCA0683,2,618427,620010,"",CDS,""
VCSEN_bTSS1337,2,620062,620062,"",misc_feature,""
VCA0684,2,620078,621388,uhpC,CDS,""
VCA0685,2,621501,622535,"",CDS,""
VCSEN_bncRNA517,2,622507,623022,"",misc_RNA,""
VCA0686,2,622639,624741,"",CDS,""
VCSEN_bTSS357,2,623022,623022,"",misc_feature,""
VCA0687,2,624753,625808,"",CDS,""
VCA0688,2,625894,627669,phaC,CDS,""
VCA0689,2,627727,628074,"",CDS,""
VCA0690,2,628104,629309,phbA,CDS,""
VCA0691,2,629322,630062,phaB,CDS,""
VCA0692,2,630733,631326,"",CDS,""
VCA0693,2,631637,633475,"",CDS,""
VCA0694,2,633547,634002,"",CDS,""
VCSEN_bTSS1339,2,633790,633790,"",misc_feature,""
VCSEN_bncRNA518,2,633790,634099,"",misc_RNA,""
VCSEN_bTSS359,2,634028,634028,"",misc_feature,""
VCA0695,2,634079,634750,"",CDS,""
VCSEN_bTSS361,2,634820,634820,"",misc_feature,""
VCSEN_bTSS1341,2,635131,635131,"",misc_feature,""
VCA0697,2,635153,637036,cdgD,CDS,""
VCSEN_bTSS1343,2,637166,637166,"",misc_feature,""
VCA0699,2,637339,638562,glgC,CDS,""
VCA0700,2,638828,641983,endo I,CDS,""
VCSEN_bncRNA520,2,642203,642274,"",misc_RNA,""
VCSEN_bTSS363,2,642274,642274,"",misc_feature,""
VCSEN_bTSS1345,2,642547,642547,"",misc_feature,""
VCA0702,2,642655,643803,yqhD,CDS,""
VCA0703,2,643882,644571,"",CDS,""
VCA0704,2,644568,645830,"",CDS,""
VCA0705,2,645805,648174,"",CDS,""
VCA0706,2,648171,649463,"",CDS,""
VCSEN_bTSS1347,2,648633,648633,"",misc_feature,""
VCSEN_bncRNA521,2,648633,648935,"",misc_RNA,""
VCSEN_bTSS365,2,649557,649557,"",misc_feature,""
VCSEN_bTSS1349,2,649698,649698,"",misc_feature,""
VCA0707,2,649740,651119,"",CDS,""
VCA0708,2,651241,652701,pykA,CDS,""
VCA0709,2,652820,655774,"",CDS,""
VCA0710,2,655805,656854,"",CDS,""
VCSEN_bTSS367,2,655814,655814,"",misc_feature,""
VCSEN_bTSS1351,2,656883,656883,"",misc_feature,""
VCA0711,2,656909,657364,mgsA,CDS,""
VCA0712,2,657433,658053,pncA,CDS,""
VCSEN_bTSS369,2,658156,658156,"",misc_feature,""
VCSEN_bTSS1353,2,658326,658326,"",misc_feature,""
VCA0714,2,658358,658714,dgkA,CDS,""
VCA0715,2,658854,659171,"",CDS,""
VCA0716,2,659164,659700,"",CDS,""
VCA0717,2,659756,661819,"",CDS,""
VCSEN_bTSS371,2,661843,661843,"",misc_feature,""
VCSEN_bTSS1355,2,661990,661990,"",misc_feature,""
VCA0718,2,662006,664183,"",CDS,""
VCA0719,2,664193,665140,hnoK,CDS,""
VCA0720,2,665137,665712,hnox,CDS,""
VCSEN_bTSS1357,2,665898,665898,"",misc_feature,""
VCA0721,2,665990,666151,"",CDS,""
VCA0722,2,666208,666498,"",CDS,""
VCSEN_bncRNA522,2,666336,666497,"",misc_RNA,""
VCSEN_bTSS373,2,666497,666497,"",misc_feature,""
VCA0723,2,666585,667838,"",CDS,""
VCA0724,2,667937,669037,modC,CDS,""
VCA0725,2,669051,669749,modB,CDS,""
VCA0726,2,669750,670514,"",CDS,""
VCA0727,2,670520,671974,cobQ,CDS,""
VCSEN_bTSS375,2,672067,672067,"",misc_feature,""
VCA0728,2,672577,674748,"",CDS,""
VCA0729,2,674741,675364,"",CDS,""
VCA0730,2,675367,677196,"",CDS,""
VCSEN_bTSS377,2,677536,677536,"",misc_feature,""
VCSEN_bTSS379,2,677743,677743,"",misc_feature,""
VCA0731,2,677895,678200,"",CDS,""
VCSEN_bTSS381,2,678229,678229,"",misc_feature,""
VCSEN_bTSS1359,2,678349,678349,"",misc_feature,""
VCA0732,2,678403,678801,"",CDS,""
VCSEN_bTSS1361,2,679024,679024,"",misc_feature,""
VCA0734,2,679053,679571,"",CDS,""
VCSEN_bTSS1363,2,679785,679785,"",misc_feature,""
